# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	106892 (pi, Max for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.010	0.025	0.019
0.016	0.017	0.018
0.020	0.021	0.012
0.026	0.004	0.014
0.008	0.013	0.013
0.011	-0.001	0.017
0.013	0.011	0.012
0.011	0.007	0.010
0.005	0.004	0.018
0.007	-0.004	0.016
0.001	-0.021	-0.005
0.006	-0.037	-0.018
0.013	-0.029	-0.030
0.013	-0.028	-0.024
0.016	-0.020	-0.026
0.015	-0.006	-0.034
0.014	-0.015	-0.028
0.010	-0.026	-0.015
0.014	-0.018	-0.016
0.019	-0.003	-0.010
0.009	-0.007	0.006
0.011	-0.018	0.010
0.019	-0.005	0.016
0.017	-0.006	-0.007
0.010	0.001	0.001
0.009	-0.010	0.009
0.011	-0.000	-0.006
0.017	-0.007	-0.001
0.021	0.006	-0.005
0.018	0.002	-0.005
0.013	0.011	-0.000
0.007	0.019	0.009
0.007	0.028	0.009
0.014	0.026	-0.006
0.018	-0.002	-0.005
0.021	0.005	-0.004
0.022	0.006	-0.005
0.013	0.011	0.001
0.012	0.009	-0.042
0.023	-0.010	-0.061
0.014	-0.031	-0.077
0.008	-0.069	-0.089
0.006	-0.132	-0.100
0.011	-0.122	-0.187
0.013	-0.115	-0.199
0.017	-0.104	-0.202
0.019	-0.074	-0.163
0.015	-0.067	-0.132
0.011	-0.051	-0.099
0.007	-0.039	-0.087
0.012	-0.032	-0.065
0.015	-0.030	-0.048
0.021	-0.014	-0.040
0.021	-0.005	-0.027
0.011	-0.013	-0.010
0.009	-0.016	0.004
0.010	-0.006	0.002
0.014	-0.008	0.001
0.010	-0.012	0.010
0.011	-0.009	0.015
0.010	-0.006	-0.002
0.018	0.002	0.001
0.023	0.010	0.001
0.025	0.013	0.006
0.022	-0.006	0.007
0.021	-0.000	0.007
0.014	0.003	0.000
0.011	-0.014	-0.020
0.015	-0.044	-0.050
0.017	-0.060	-0.083
0.007	-0.077	-0.080
0.010	-0.113	-0.143
0.014	-0.146	-0.184
0.015	-0.167	-0.199
0.001	-0.145	-0.189
0.002	-0.114	-0.166
0.006	-0.100	-0.126
0.009	-0.091	-0.097
0.014	-0.059	-0.095
0.014	-0.033	-0.112
0.012	-0.036	-0.080
0.007	-0.025	-0.046
0.009	-0.019	-0.026
0.011	-0.006	-0.052
0.014	-0.021	-0.028
0.017	-0.005	-0.024
0.025	0.004	-0.029
0.014	0.006	-0.026
0.013	0.005	-0.017
0.022	0.006	-0.019
0.016	0.005	-0.016
0.002	0.007	-0.001
0.001	0.004	0.009
0.009	0.004	-0.009
0.015	-0.002	-0.015
0.018	-0.009	-0.023
0.018	-0.020	-0.058
0.012	-0.039	-0.101
0.015	-0.039	-0.111
0.009	-0.059	-0.107
0.009	-0.102	-0.142
0.013	-0.145	-0.155
0.019	-0.123	-0.132
0.028	-0.103	-0.101
0.009	-0.073	-0.076
0.015	-0.058	-0.073
0.014	-0.039	-0.060
0.018	-0.029	-0.053
0.013	-0.010	-0.028
0.013	-0.051	-0.013
0.011	-0.040	-0.015
0.017	-0.020	-0.017
0.027	-0.011	-0.013
0.023	-0.006	-0.009
0.015	-0.001	-0.008
0.014	0.006	-0.004
0.012	0.017	-0.009
0.011	0.001	-0.011
0.016	0.004	-0.006
0.020	-0.004	-0.010
0.011	0.003	-0.006
0.011	0.002	-0.006
0.023	-0.027	-0.018
0.021	-0.016	-0.041
0.014	-0.018	-0.041
0.015	-0.072	-0.063
0.018	-0.081	-0.083
0.017	-0.111	-0.115
0.020	-0.155	-0.184
0.018	-0.167	-0.182
0.009	-0.133	-0.132
0.013	-0.109	-0.114
0.009	-0.086	-0.108
0.011	-0.068	-0.092
0.008	-0.072	-0.068
0.018	-0.072	-0.042
0.022	-0.060	-0.039
0.005	-0.037	-0.020
0.007	-0.025	-0.002
0.016	-0.017	-0.013
0.013	-0.025	-0.010
0.010	-0.018	-0.007
0.005	-0.011	0.005
0.012	-0.008	-0.008
0.013	-0.002	-0.014
0.022	0.007	-0.010
0.025	0.007	-0.001
0.025	0.003	-0.009
0.013	0.011	0.001
0.009	-0.009	0.003
0.013	-0.021	0.002
0.018	-0.074	-0.028
0.027	-0.062	-0.058
0.029	-0.079	-0.065
0.011	-0.088	-0.086
0.018	-0.104	-0.119
0.015	-0.115	-0.128
0.016	-0.111	-0.119
0.007	-0.100	-0.094
0.009	-0.070	-0.074
0.007	-0.057	-0.071
0.012	-0.033	-0.052
0.020	-0.020	-0.038
0.019	-0.012	-0.017
0.016	-0.008	-0.005
0.019	0.005	0.004
0.018	0.011	0.005
0.017	-0.006	0.007
0.019	-0.006	0.001
0.020	-0.003	0.003
0.014	0.009	-0.003
0.017	-0.000	0.003
0.017	-0.007	0.005
0.018	-0.006	0.003
0.007	0.006	0.008
0.005	-0.016	0.006
0.010	-0.009	-0.006
0.007	-0.010	-0.005
0.013	-0.010	-0.026
0.014	-0.026	-0.068
0.009	-0.039	-0.093
0.012	-0.050	-0.115
0.010	-0.079	-0.120
0.014	-0.079	-0.099
0.017	-0.094	-0.066
0.020	-0.068	-0.055
0.028	-0.075	-0.065
0.015	-0.049	-0.055
0.018	-0.043	-0.029
0.019	-0.030	-0.024
0.013	-0.024	-0.021
0.015	-0.007	-0.010
0.013	-0.006	0.000
0.016	0.001	-0.006
0.017	0.001	-0.008
0.018	0.017	-0.008
0.019	0.016	-0.003
0.016	0.016	0.004
0.012	0.007	0.015
0.008	0.003	0.022
0.010	0.002	0.012
0.015	-0.028	0.012
0.016	-0.010	0.005
0.018	-0.016	-0.013
0.012	-0.009	-0.014
0.019	-0.039	-0.020
0.018	-0.050	-0.046
0.010	-0.062	-0.073
0.008	-0.099	-0.088
0.012	-0.093	-0.066
0.008	-0.076	-0.053
0.016	-0.066	-0.049
0.025	-0.062	-0.050
0.026	-0.051	-0.025
0.021	-0.048	-0.013
0.016	-0.029	-0.006
0.018	-0.013	-0.014
0.014	-0.017	-0.010
0.021	-0.011	-0.010
0.024	-0.007	-0.017
0.014	-0.001	-0.020
0.017	0.001	-0.012
0.021	0.002	0.009
0.015	0.017	-0.017
0.011	0.020	-0.002
0.009	0.010	0.006
0.014	0.007	0.009
0.013	0.002	0.001
0.018	-0.001	0.001
0.015	-0.008	-0.009
0.009	-0.033	-0.007
0.009	-0.019	-0.011
0.011	-0.025	-0.022
0.013	-0.029	-0.055
0.015	-0.052	-0.062
0.024	-0.028	-0.050
0.027	-0.054	-0.067
0.011	-0.089	-0.045
0.017	-0.092	-0.028
0.019	-0.067	-0.034
0.016	-0.053	-0.019
0.014	-0.025	-0.001
0.011	-0.025	0.004
0.015	-0.018	-0.006
0.015	0.000	-0.012
0.020	0.012	0.003
0.020	0.007	0.009
0.016	0.003	0.007
0.015	0.002	0.009
0.011	0.012	0.019
0.016	0.011	0.014
0.019	-0.007	0.019
0.027	0.007	0.019
0.029	0.006	0.025
0.018	0.004	0.018
0.024	-0.019	0.018
0.025	-0.021	-0.014
0.018	-0.024	-0.017
0.016	-0.034	-0.040
0.015	-0.052	-0.077
0.010	-0.039	-0.071
0.015	-0.066	-0.073
0.018	-0.065	-0.052
0.020	-0.056	-0.041
0.015	-0.037	-0.017
0.016	-0.018	-0.008
0.008	0.000	0.006
0.010	-0.007	0.009
0.019	-0.000	0.007
0.022	-0.010	-0.001
0.008	-0.003	0.007
0.012	-0.002	0.013
0.014	0.005	0.021
0.015	0.008	0.007
0.009	0.011	0.015
0.006	0.006	0.017
0.006	0.010	0.016
0.012	0.005	0.020
0.020	0.016	0.010
0.019	0.012	0.010
0.010	0.004	0.013
0.008	0.003	0.001
0.012	-0.012	0.003
0.015	-0.051	-0.017
0.018	-0.083	-0.031
0.026	-0.092	-0.048
0.028	-0.090	-0.041
0.013	-0.085	-0.024
0.018	-0.092	-0.011
0.024	-0.057	-0.027
0.016	-0.043	-0.015
0.010	-0.026	-0.002
0.008	-0.016	0.004
0.010	-0.008	0.001
0.015	0.002	0.001
0.017	0.008	0.013
0.019	0.009	0.018
0.012	0.011	0.025
0.014	0.020	0.028
0.013	0.026	0.031
0.012	0.032	0.016
0.020	0.000	0.019
0.022	0.009	0.018
0.028	0.006	0.034
0.014	0.017	0.033
0.020	-0.000	0.037
0.021	0.007	0.020
0.021	0.004	0.020
0.015	0.003	0.016
0.019	-0.019	-0.019
0.016	-0.036	-0.021
0.020	-0.031	-0.034
0.025	-0.029	-0.019
0.024	-0.032	-0.015
0.020	-0.031	-0.013
0.018	-0.016	-0.012
0.014	-0.001	-0.006
0.014	-0.011	-0.009
0.020	-0.014	-0.001
0.025	-0.011	-0.000
0.014	0.003	0.008
0.015	0.004	0.015
0.019	-0.000	0.023
0.012	-0.004	0.004
0.002	0.007	0.013
0.001	0.001	0.021
0.007	0.005	0.014
0.012	0.003	0.017
0.019	0.005	0.013
0.018	0.017	0.012
0.012	0.006	0.011
0.012	0.011	0.019
0.008	0.001	0.016
0.009	-0.007	0.006
0.009	-0.006	-0.005
0.016	0.011	-0.001
0.018	-0.005	-0.002
0.005	-0.011	-0.003
0.017	-0.023	-0.002
0.020	-0.009	0.006
0.012	-0.014	0.008
0.006	-0.001	0.019
0.005	-0.004	0.019
0.009	-0.004	0.014
0.013	0.005	0.008
0.023	0.012	0.016
0.021	0.021	0.022
0.017	0.019	0.029
0.017	0.013	0.027
0.009	0.019	0.031
0.014	0.027	0.026
0.019	0.002	0.029
0.023	0.012	0.022
0.027	0.010	0.024
0.014	0.018	0.022
0.019	-0.000	0.025
0.017	-0.010	0.019
0.014	-0.006	-0.000
0.013	-0.013	0.013
0.017	-0.033	0.007
0.017	-0.039	0.006
0.020	-0.027	0.002
0.024	-0.030	-0.010
0.022	-0.032	0.003
0.013	-0.037	-0.003
0.018	-0.016	0.002
0.015	-0.004	-0.001
0.014	-0.012	-0.004
0.020	-0.023	-0.014
0.022	-0.019	-0.010
0.009	-0.002	-0.000
0.012	-0.009	0.009
0.017	-0.007	0.017
0.014	-0.003	0.006
0.007	0.001	0.010
0.007	0.002	0.008
0.005	-0.007	0.003
0.009	-0.008	0.005
0.010	-0.001	0.008
0.012	0.008	0.004
0.014	-0.001	0.014
0.006	0.005	0.015
0.012	0.004	0.002
0.015	-0.008	-0.017
0.013	-0.058	-0.031
0.019	-0.067	-0.037
0.028	-0.071	-0.032
0.012	-0.071	-0.019
0.017	-0.060	-0.001
0.020	-0.052	-0.001
0.016	-0.049	0.000
0.015	-0.037	0.007
0.013	-0.026	0.022
0.015	-0.014	0.011
0.014	-0.003	0.002
0.018	0.008	0.003
0.018	0.016	0.007
0.014	-0.009	0.020
0.011	0.006	0.023
0.006	0.014	0.025
0.009	0.019	0.026
0.016	-0.008	0.030
0.022	-0.000	0.023
0.027	-0.001	0.017
0.011	0.008	0.022
0.019	-0.009	0.027
0.016	-0.002	0.022
0.009	-0.006	0.010
0.007	-0.031	-0.004
0.012	-0.063	-0.022
0.008	-0.104	-0.031
0.011	-0.110	-0.029
0.015	-0.113	-0.013
0.012	-0.089	-0.006
0.011	-0.059	0.001
0.015	-0.047	-0.008
0.017	-0.029	-0.013
0.012	-0.037	-0.015
0.018	-0.024	-0.005
0.021	-0.016	-0.009
0.017	-0.004	0.005
0.017	-0.003	0.011
0.023	0.002	0.017
0.016	0.012	-0.019
0.006	0.009	-0.003
0.007	0.001	0.009
0.006	0.008	-0.004
0.011	-0.002	0.006
0.018	0.004	-0.005
0.016	0.002	0.012
0.009	-0.019	0.012
0.008	-0.013	0.010
0.009	-0.023	-0.014
0.014	-0.026	-0.031
0.015	-0.086	-0.038
0.019	-0.083	-0.050
0.024	-0.120	-0.061
0.008	-0.124	-0.046
0.015	-0.104	-0.024
0.022	-0.081	-0.027
0.015	-0.070	-0.028
0.015	-0.044	-0.023
0.012	-0.042	-0.014
0.019	-0.030	-0.012
0.017	-0.011	-0.015
0.020	-0.004	-0.009
0.023	-0.014	0.001
0.021	-0.001	0.009
0.012	0.010	0.017
0.009	0.012	0.022
0.013	0.006	0.019
0.017	-0.009	0.022
0.022	0.001	0.013
0.026	-0.008	0.018
0.012	-0.002	0.024
0.015	-0.028	0.017
0.014	-0.030	0.029
0.012	-0.077	0.022
0.012	-0.099	0.023
0.014	-0.124	-0.005
0.007	-0.179	-0.056
0.015	-0.182	-0.064
0.021	-0.164	-0.052
0.021	-0.144	-0.040
0.017	-0.106	-0.022
0.017	-0.079	-0.013
0.014	-0.072	-0.015
0.016	-0.062	-0.004
0.024	-0.039	0.002
0.029	-0.037	0.003
0.015	-0.017	0.010
0.015	-0.008	0.017
0.018	-0.009	0.015
0.014	0.003	0.010
0.008	-0.007	0.018
0.010	-0.010	0.026
0.010	-0.011	0.010
0.013	-0.016	0.017
0.015	-0.006	0.001
0.013	0.005	0.015
0.012	-0.010	0.019
0.009	-0.014	-0.002
0.009	-0.035	-0.006
0.010	-0.057	-0.045
0.009	-0.130	-0.047
0.018	-0.163	-0.047
0.024	-0.177	-0.038
0.010	-0.148	-0.027
0.016	-0.129	-0.012
0.019	-0.090	-0.009
0.013	-0.061	-0.004
0.012	-0.037	-0.000
0.012	-0.029	0.007
0.008	-0.030	-0.003
0.012	-0.016	-0.006
0.018	-0.007	0.001
0.022	0.006	0.011
0.018	0.003	0.016
0.013	0.011	0.019
0.008	0.020	0.024
0.007	0.007	0.014
0.016	-0.015	0.020
0.023	-0.005	0.014
0.030	-0.007	0.024
0.017	-0.010	0.024
0.025	-0.034	0.031
0.023	-0.072	0.018
0.021	-0.080	0.006
0.014	-0.118	0.008
0.019	-0.154	-0.017
0.012	-0.210	-0.023
0.022	-0.205	-0.031
0.024	-0.177	-0.017
0.015	-0.152	-0.007
0.013	-0.130	-0.014
0.016	-0.115	0.001
0.019	-0.085	0.003
0.022	-0.071	0.004
0.024	-0.049	-0.001
0.026	-0.048	-0.002
0.018	-0.028	0.008
0.017	-0.024	0.016
0.019	-0.016	0.017
0.013	-0.003	0.007
0.009	-0.011	0.015
0.008	-0.011	0.019
0.011	-0.004	-0.008
0.016	-0.011	0.001
0.017	-0.005	-0.007
0.018	-0.030	0.006
0.010	-0.039	0.011
0.011	-0.033	0.017
0.014	-0.047	0.014
0.013	-0.097	-0.010
0.011	-0.182	-0.007
0.020	-0.236	-0.014
0.021	-0.236	-0.019
0.002	-0.220	-0.011
0.010	-0.165	-0.001
0.014	-0.125	-0.002
0.008	-0.081	-0.006
0.010	-0.072	-0.004
0.009	-0.060	0.012
0.007	-0.049	0.006
0.016	-0.037	-0.006
0.021	-0.016	-0.002
0.025	-0.012	0.008
0.022	-0.015	0.012
0.013	0.001	0.024
0.006	0.004	0.031
0.010	0.003	0.026
0.018	-0.012	0.026
0.023	-0.002	0.022
0.025	-0.008	0.016
0.007	-0.003	0.032
0.017	-0.037	0.035
0.018	-0.063	0.027
0.014	-0.092	0.013
0.012	-0.125	0.012
0.014	-0.178	-0.003
0.011	-0.242	-0.005
0.015	-0.226	-0.011
0.022	-0.192	-0.014
0.018	-0.135	-0.001
0.011	-0.104	0.006
0.015	-0.082	0.014
0.014	-0.052	0.011
0.018	-0.046	0.007
0.021	-0.036	0.004
0.028	-0.031	0.007
0.016	-0.015	0.009
0.018	-0.007	0.015
0.020	-0.013	0.014
0.011	-0.015	0.012
0.010	-0.011	0.013
0.004	-0.015	0.018
0.011	-0.007	0.001
0.009	-0.020	0.011
0.013	-0.018	0.001
0.018	-0.022	0.015
0.013	-0.029	0.017
0.013	-0.045	0.024
0.014	-0.043	0.021
0.013	-0.105	0.002
0.016	-0.167	-0.002
0.013	-0.167	-0.007
0.017	-0.160	-0.002
0.007	-0.133	-0.001
0.014	-0.125	0.007
0.021	-0.090	0.002
0.013	-0.080	0.004
0.009	-0.064	0.012
0.012	-0.049	0.017
0.007	-0.043	0.003
0.013	-0.021	0.000
0.017	-0.016	0.005
0.021	-0.003	0.014
0.012	-0.003	0.025
0.008	0.001	0.029
0.005	0.015	0.027
0.007	0.016	0.021
0.014	-0.014	0.028
0.017	0.002	0.026
0.026	-0.037	0.033
0.012	-0.021	0.022
0.016	-0.035	0.025
0.014	-0.067	0.014
0.012	-0.104	0.010
0.005	-0.095	0.023
0.011	-0.165	0.017
0.012	-0.199	0.015
0.019	-0.170	0.018
0.021	-0.139	0.011
0.021	-0.113	0.015
0.012	-0.086	0.019
0.014	-0.049	0.022
0.017	-0.039	0.020
0.015	-0.039	0.016
0.021	-0.021	0.012
0.027	-0.009	0.015
0.014	-0.004	0.019
0.014	-0.012	0.023
0.020	-0.008	0.022
0.012	0.000	0.017
0.003	-0.002	0.023
0.002	-0.009	0.021
0.006	-0.006	0.005
0.012	-0.018	0.012
0.016	-0.014	-0.004
0.013	-0.028	0.006
0.010	-0.066	0.002
0.006	-0.097	0.009
0.005	-0.105	0.017
0.003	-0.142	0.008
0.012	-0.143	0.005
0.016	-0.144	0.003
0.025	-0.158	0.006
0.010	-0.168	0.013
0.013	-0.125	0.021
0.018	-0.099	0.013
0.014	-0.067	0.006
0.014	-0.062	0.016
0.009	-0.042	0.023
0.006	-0.033	0.007
0.014	-0.012	0.003
0.019	-0.014	0.006
0.023	-0.001	0.013
0.017	0.002	0.019
0.016	0.013	0.027
0.012	0.017	0.029
0.010	0.015	0.023
0.013	-0.003	0.028
0.023	0.006	0.027
0.026	0.001	0.031
0.015	-0.002	0.031
0.019	-0.012	0.031
0.024	-0.017	0.021
0.020	-0.028	0.009
0.015	-0.033	0.008
0.018	-0.027	0.000
0.023	-0.045	-0.003
0.025	-0.053	0.007
0.027	-0.072	-0.006
0.020	-0.067	0.001
0.017	-0.039	0.009
0.014	-0.026	0.008
0.013	-0.023	0.012
0.013	-0.025	0.013
0.018	-0.010	0.008
0.025	-0.012	0.013
0.015	0.000	0.020
0.015	0.004	0.023
0.025	0.005	0.018
0.020	0.015	0.015
0.014	0.016	0.013
0.010	0.008	0.017
0.009	0.017	0.003
0.011	0.026	0.014
0.016	0.031	0.007
0.016	0.028	0.009
0.011	0.015	0.015
0.008	0.019	0.023
0.009	0.025	0.026
0.006	0.022	0.007
0.014	-0.005	0.013
0.019	0.006	0.007
0.027	-0.002	0.004
0.008	0.008	0.008
0.016	-0.008	0.021
0.019	0.012	0.012
0.013	0.002	0.011
0.004	0.009	0.019
0.006	0.007	0.025
0.004	0.003	0.014
0.014	0.009	0.011
0.018	0.018	0.013
0.015	0.020	0.019
0.009	0.019	0.020
0.006	0.016	0.025
0.007	0.021	0.037
0.006	0.013	0.030
0.013	0.003	0.036
0.019	0.015	0.027
0.025	0.013	0.030
0.015	0.024	0.032
0.017	0.021	0.035
0.017	0.018	0.027
0.012	0.020	0.020
0.013	0.021	0.020
0.015	0.012	0.012
0.012	0.010	0.014
0.014	0.015	0.021
0.017	0.013	0.015
0.016	0.012	0.023
0.016	0.018	0.025
0.016	0.024	0.031
0.020	0.030	0.025
0.016	0.010	0.014
0.023	0.005	0.008
0.026	0.008	0.002
0.016	0.016	0.015
0.014	0.016	0.025
0.021	0.014	0.022
0.018	0.024	0.028
0.013	0.018	0.025
0.012	0.009	0.024
0.012	0.017	0.004
0.017	0.024	0.008
0.018	0.029	-0.002
0.018	0.032	0.008
0.013	0.020	0.011
0.010	0.028	0.018
0.009	0.031	0.021
0.002	0.034	0.007
0.012	0.002	0.011
0.015	0.005	0.007
0.020	0.002	0.005
0.006	0.006	0.015
0.013	-0.009	0.026
0.021	-0.002	0.024
0.015	0.002	0.015
0.012	0.012	0.026
0.005	0.009	0.032
0.005	0.005	0.012
0.008	0.011	0.008
0.015	0.017	0.011
0.017	0.020	0.019
0.018	0.018	0.030
0.012	0.020	0.033
0.012	0.024	0.030
0.013	0.019	0.026
0.021	0.001	0.030
0.023	0.009	0.015
0.027	0.012	0.020
0.014	0.013	0.026
0.016	0.011	0.029
0.016	0.021	0.024
0.013	0.025	0.020
0.011	0.025	0.021
0.011	0.016	0.011
0.010	0.012	0.009
0.014	0.016	0.026
0.019	0.016	0.019
0.016	0.015	0.018
0.012	0.020	0.019
0.013	0.020	0.030
0.014	0.028	0.019
0.010	0.011	0.016
0.016	0.017	0.008
0.021	0.013	0.013
0.008	0.022	0.022
0.015	0.021	0.036
0.021	0.016	0.024
0.014	0.018	0.030
0.014	0.012	0.020
0.014	-0.005	0.026
0.019	0.008	0.008
0.015	0.010	0.008
0.022	0.017	-0.004
0.020	0.019	0.005
0.010	0.019	0.017
0.007	0.023	0.019
0.009	0.026	0.022
0.005	0.031	0.011
0.013	0.002	0.018
0.020	0.013	0.014
0.028	0.020	0.010
0.014	0.029	0.013
0.019	0.007	0.026
0.022	0.014	0.015
0.014	0.013	0.017
0.012	0.020	0.022
0.012	0.011	0.027
0.013	0.012	0.015
0.019	0.014	0.009
0.019	0.008	0.009
0.022	0.009	0.018
0.021	0.015	0.025
0.014	0.015	0.028
0.018	0.020	0.035
0.016	0.016	0.022
0.015	0.003	0.033
0.021	0.016	0.023
0.028	0.007	0.026
0.015	0.017	0.025
0.019	0.005	0.027
0.014	0.015	0.014
0.010	0.014	0.008
0.007	0.022	0.016
0.009	0.012	0.018
0.013	0.007	0.012
0.019	0.014	0.012
0.021	0.021	0.015
0.008	0.015	0.019
0.009	0.020	0.022
0.010	0.026	0.025
0.012	0.024	0.027
0.012	0.016	0.018
0.017	0.014	0.021
0.028	0.010	0.011
0.010	0.016	0.022
0.018	0.012	0.025
0.022	0.011	0.020
0.019	0.019	0.024
0.017	0.015	0.014
0.008	0.004	0.020
0.012	0.014	0.008
0.015	0.019	0.017
0.018	0.024	0.003
0.022	0.025	0.013
0.014	0.023	0.013
0.014	0.021	0.026
0.014	0.022	0.027
0.012	0.033	0.012
0.023	0.009	0.019
0.027	0.013	0.016
0.029	0.020	0.011
0.017	0.026	0.023
0.022	0.005	0.028
0.026	0.012	0.021
0.028	0.010	0.018
0.020	0.016	0.022
0.014	0.014	0.027
0.011	0.015	0.019
0.020	0.019	0.014
0.022	0.021	0.011
0.022	0.023	0.022
0.016	0.018	0.026
0.014	0.021	0.027
0.015	0.017	0.031
0.017	0.010	0.025
0.020	0.001	0.025
0.026	0.006	0.014
0.029	0.009	0.028
0.011	0.013	0.036
0.016	0.008	0.034
0.015	0.016	0.028
0.014	0.011	0.018
0.013	0.017	0.022
0.015	0.016	0.015
0.016	0.013	0.015
0.021	0.018	0.032
0.024	0.013	0.018
0.015	0.002	0.025
0.013	0.006	0.028
0.013	0.012	0.037
0.012	0.019	0.026
0.014	0.011	0.022
0.017	0.009	0.021
0.022	-0.000	0.008
0.003	0.011	0.013
0.017	0.009	0.024
0.021	0.006	0.015
0.016	0.017	0.022
0.024	0.015	0.017
0.018	0.003	0.024
0.014	0.008	0.007
0.019	0.011	0.018
0.024	0.015	0.002
0.017	0.015	0.010
0.013	0.012	0.011
0.004	0.017	0.017
0.007	0.024	0.021
0.003	0.026	-0.003
0.010	0.004	0.009
0.020	0.013	-0.001
0.026	0.006	0.008
0.014	0.015	0.012
0.020	-0.003	0.019
0.028	0.014	0.008
0.023	0.002	0.014
0.023	0.012	0.020
0.022	0.008	0.018
0.020	0.003	-0.001
0.024	0.009	-0.000
0.026	0.019	-0.005
0.023	0.015	0.010
0.021	0.019	0.015
0.017	0.025	0.015
0.015	0.024	0.022
0.013	0.024	0.020
0.015	0.009	0.031
0.023	0.018	0.015
0.030	0.017	0.021
0.011	0.017	0.026
0.020	0.008	0.034
0.021	0.014	0.028
0.015	0.009	0.025
0.013	0.019	0.028
0.012	0.012	0.023
0.012	0.007	0.015
0.016	0.011	0.014
0.019	0.018	0.013
0.010	0.016	0.020
0.011	0.020	0.023
0.009	0.029	0.023
0.007	0.035	0.023
0.011	0.012	0.019
0.020	0.007	0.023
0.024	0.006	0.010
0.011	0.019	0.015
0.015	0.017	0.016
0.018	0.007	0.016
0.015	0.019	0.017
0.015	0.021	0.017
0.010	0.025	0.023
0.009	0.011	-0.002
0.011	0.016	0.011
0.013	0.016	0.002
0.019	0.023	0.011
0.018	0.012	0.015
0.013	0.024	0.022
0.013	0.027	0.025
0.011	0.033	0.008
0.018	0.010	0.017
0.020	0.020	0.014
0.025	0.020	0.013
0.018	0.025	0.021
0.023	0.011	0.026
0.025	0.011	0.016
0.021	0.012	0.015
0.022	0.018	0.024
0.015	0.013	0.033
0.011	0.004	0.019
0.020	0.012	0.009
0.023	0.012	0.008
0.024	0.023	0.018
0.018	0.019	0.019
0.011	0.020	0.026
0.011	0.027	0.027
0.007	0.022	0.029
0.013	0.011	0.034
0.017	0.021	0.026
0.019	0.018	0.027
0.010	0.013	0.039
0.015	-0.003	0.037
0.015	0.007	0.026
0.004	0.010	0.022
0.008	0.009	0.025
0.006	0.013	0.022
0.014	0.012	0.017
0.020	0.015	0.023
0.023	0.017	0.017
0.012	0.016	0.026
0.013	0.020	0.023
0.010	0.015	0.025
0.009	0.020	0.023
0.016	0.005	0.018
0.020	0.012	0.022
0.028	0.001	0.013
0.011	0.008	0.017
0.018	0.008	0.025
0.023	0.007	0.021
0.013	0.019	0.026
0.009	0.014	0.015
0.007	0.019	0.022
0.010	0.013	0.004
0.013	0.013	0.011
0.019	0.015	0.003
0.025	0.027	0.015
0.020	0.024	0.022
0.015	0.024	0.022
0.017	0.027	0.028
0.008	0.032	0.010
0.018	0.005	0.016
0.021	0.018	0.012
0.029	0.014	0.008
0.007	0.022	0.014
0.017	0.012	0.026
0.021	0.021	0.020
0.019	0.014	0.011
0.015	0.022	0.019
0.007	0.017	0.028
0.009	0.014	0.021
0.014	0.017	0.012
0.016	0.021	0.013
0.021	0.023	0.022
0.017	0.022	0.029
0.013	0.016	0.027
0.013	0.020	0.027
0.011	0.016	0.030
0.021	-0.002	0.033
0.022	0.004	0.027
0.024	0.005	0.032
0.009	0.005	0.029
0.014	0.012	0.034
0.017	0.018	0.021
0.012	0.020	0.018
0.009	0.021	0.021
0.009	0.016	0.015
0.014	0.014	0.014
0.017	0.019	0.009
0.019	0.021	0.014
0.012	0.002	0.021
0.017	0.013	0.024
0.012	0.019	0.027
0.013	0.023	0.026
0.012	0.008	0.017
0.019	0.014	0.022
0.025	0.012	0.007
0.008	0.023	0.018
0.013	0.018	0.016
0.016	0.012	0.010
0.007	0.015	0.016
0.002	0.016	0.012
-0.001	0.025	0.025
0.001	0.012	0.007
0.005	0.018	0.011
0.016	0.010	-0.004
0.018	0.022	0.010
0.014	0.011	0.007
0.012	0.021	0.012
0.013	0.027	0.016
0.006	0.027	0.003
0.012	0.010	0.011
0.016	0.015	0.004
0.022	0.014	0.002
0.008	0.022	0.010
0.017	0.001	0.027
0.021	0.014	0.023
0.021	0.011	0.020
0.019	0.013	0.024
0.014	0.014	0.030
0.011	0.007	0.007
0.019	0.019	0.002
0.021	0.021	-0.003
0.022	0.028	0.011
0.017	0.013	0.018
0.012	0.017	0.028
0.005	0.022	0.010
0.009	0.019	0.021
0.011	0.001	0.022
0.017	0.001	0.017
0.018	0.017	0.028
0.007	0.013	0.032
0.016	0.006	0.030
0.016	0.015	0.025
0.006	0.008	0.022
0.010	0.007	0.021
0.006	0.010	0.015
0.009	0.006	0.006
0.019	0.015	0.001
0.025	0.008	0.000
